clade	species	ts	te	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
0	23	1999	2009						0.0272133856813	0.394353350724	0.47705603422700005	1.03891359839	1.0816934919499999	1.1297546561299998	1.14135341305	1.4330472402899999	1.58575385711	1.6633173309399998	1.8227582363									
0	24	1997	2007				0.321306220302	0.33053584069	0.45293443073399997	0.693985940827	0.9263057845029999	1.05597395904	1.05758982637	1.24379515079	1.29140912401	1.30201290163	1.3041155895899998											
0	25	2009	2011																0.465950941285	1.17215865692	1.53435540987							
0	26	2006	2014													0.277061386427	0.39749318291599994	0.659790537113	0.752397956829	1.2707432022299998	1.27568654729	1.30241742824	1.55019826721	1.70570060084				
0	27	2008	2013															0.013396199870899999	0.122251845336	0.211435122258	1.06773358766	1.09101287034	1.93800206876					
0	28	2009	2013																0.333195095038	0.6989149626119999	1.11975026561	1.49203813819	1.50693093404					
0	29	2010	2010																	0.0158880757013								
0	30	2005	2012												0.0214042822285	0.7501846771940001	1.02639700579	1.03797601331	1.14365547957	1.18066046569	1.59703369382	1.8734504745700002						
0	31	2005	2011												0.163710668221	0.33689885478	0.613537290572	0.6437745264060001	0.7035082935079999	1.08063526375	1.35427314009							
0	32	2008	2014															0.111069899007	0.225734502249	0.28483111439	0.460854746063	0.46389875786000007	0.570248603231	0.6672185941650001				
0	33	1996	1996			1.92100987445																						
0	34	2002	2002									0.261896932812																
0	35	2003	2003										1.1633213939700002															
0	36	1997	2001				0.0802335750997	0.35290866084399997	0.552358757674	0.962945887577	1.33927138635																	
0	37	1997	2001				0.12469026726099999	0.243739367771	0.449404579863	1.3306413658299998	1.45448689241																	
0	38	1995	2001		0.180722300693	0.24754645425500002	0.5656967333349999	1.08551895344	1.24237688884	1.74279436615	1.8701896478599997																	
0	39	1996	1996			1.06169694113																						
0	40	2001	2001								1.4127331774599998																	
0	41	1996	1996			0.9495625833910001																						
0	42	1996	1996			0.958654415842																						
0	43	2006	2013													0.0428328997166	0.06566585744680001	0.13333504111199998	0.21325095770999997	0.259331933024	0.665446166866	0.709308864386	0.8025520390880001					
0	44	2012	2016																			4.27637425404e-05	0.284928169136	0.395524533802	0.6052074206629999	0.632395004988		
0	45	1999	2003						0.038496132595	0.164042426686	1.34377303257	1.51093842303	1.93275269259															
0	46	1998	2010					0.0176337719648	0.123526354573	0.670245532288	0.678832156893	0.9302753575830001	0.9884966693899999	1.3456178071899998	1.39543251695	1.50465067301	1.54998075101	1.57891841773	1.8497673250400002	1.9485927944099999								
0	47	2004	2004											1.0690287219499999														
0	48	1996	2004			0.0134570324842	0.109545943663	0.654351431296	0.675111497245	1.4016328956400002	1.42364190324	1.44708486731	1.65590134151	1.7428082842500001														
0	49	1998	2003					0.179337660513	0.185346512995	0.7907646726790001	0.853876998392	1.35569910896	1.42290847839															
0	50	2001	2010								0.35579332489200005	0.37237121134900003	0.428867540132	0.618328366351	0.6719100052979999	0.8964747439	1.21040803984	1.32696992311	1.59396305414	1.60591862386								
0	51	2000	2007							0.122523077235	0.19104126784699998	0.458660599679	0.698424240387	1.1855827289399998	1.40788514107	1.67945475294	1.8769201333599999											
0	52	2016	2018																							1.14570150123	1.2141729038	1.32761575579
0	53	1996	2012			0.0318384896583	0.598026551961	0.608270306228	0.723944034753	0.8706765367120001	0.9657550034010001	1.08803836589	1.10492629778	1.11086350922	1.17240373794	1.1984694086299998	1.3956576444	1.47030436059	1.66497715606	1.70134981461	1.80138059475	1.84468637283						
0	54	2006	2013													0.158989874813	0.311387499017	0.38644533678099996	0.612903331352	0.693239911645	0.778400825891	1.0495020541700002	1.83727819134					
0	55	1999	2008						0.42285811384099997	0.8232984957189999	0.960396855745	1.06077386242	1.47141777161	1.5306498802200001	1.8204137357700003	1.8626198375	1.93612097159	1.9753351829900003										
0	56	1997	2001				0.00337369540552	0.188801853651	0.257501995926	0.48980961327699996	0.66741321883																	
0	57	2001	2001								0.5229921405210001																	
0	58	1999	2007						0.0304642660565	0.309128738378	0.380409980958	0.802396370601	0.818319689587	0.872871150905	0.8821387791840001	1.03040653777	1.52530966464											
0	59	1998	2013					0.127353958938	0.266697817018	0.559702601656	0.642268855439	0.705300417933	0.918058482564	0.934701988731	1.023933475	1.0276312964799998	1.05036290332	1.0625530138600001	1.23501961385	1.34190858191	1.4381144828799999	1.46320885004	1.82987020447					
0	60	2011	2011																		1.15999330097							
0	61	2012	2015																			0.27177637572200003	0.799201751348	1.4292503521200002	1.8870766210599998			
0	62	2016	2018																							0.53349565991	1.0193626677299998	1.89930381857
0	63	2015	2018																						0.00746771230693	0.5956741326120001	1.4248023244799999	1.7370946341099998
0	64	2013	2015																				0.633668159712	1.5882887412399997	1.9924986801299998			
0	65	2013	2015																				0.13635451754300001	0.305402895883	0.979067111507			
0	66	2015	2018																						0.8923570495440001	1.2423361701	1.4812938188	1.52840651421
0	67	2013	2018																				0.015547845478100002	0.055244916901900004	0.08654787054600001	0.44348142419799996	0.465383965496	0.583155798796
0	68	2017	2018																								0.274533908238	0.5550952114600001
0	69	2012	2017																			0.0211905190107	0.774805527307	0.8684158855769999	1.01351799519	1.02335199212	1.86457309849	
0	70	2013	2016																				0.0163309394875	1.4495488561200003	1.52059821473	1.65204179565		
0	71	2015	2018																						0.370255446862	0.800367111085	1.46932879769	1.9668431616
0	72	2015	2018																						0.330303113527	1.08007817622	1.23717309991	1.69867206285
0	73	2014	2015																					0.196002906439	0.783003102432			
0	74	2014	2017																					0.248691650616	1.1395662595799998	1.45840845497	1.5286911079899999	
0	75	1996	1996			1.63722705477																						
